"","JDate","Year","unitbox","RFID","Seconds","Nest","FemaleRFID","MaleRFID","focal","HatchDate","Offset","UniqueRecord","FullTime","Hours","HoursSq","Sex","JDateSq","treatment","Illumination","Location","HD","HD_Jdate","HDJ","FD","Sc.Seconds","Sc.Year","Sc.DOY","cloud","Sky.Cov.y"
"349",159,2016,"2122","04186ED0B4",19006,"122","0419179F46","04186ED0B4","Yes","5/29/16",6,"04186ED0B4_159_19006",13756606,5.279444,27.87253,"M",25281,"Long Cort",17.5,"Ithaca",2016-05-29,150,150,170,-0.83032111843667,"16",-0.569306124905646,0.56,0.56
"350",159,2016,"221","04186EC024",19157,"21","0418944F2B","04186EC024","Yes","5/29/16",7,"04186EC024_159_19157",13756757,5.321389,28.31718,"M",25281,"Control",17.5,"Ithaca",2016-05-29,150,150,170,-0.740643051430508,"16",-0.569306124905646,0.56,0.56
"351",159,2016,"2106","041917C0C0",18612,"106","041917A917","041917C0C0","Yes","5/30/16",7,"041917C0C0_159_18612",13756212,5.17,26.7289,"M",25281,"Long Cort",17.5,"Ithaca",2016-05-30,151,151,171,-1.06431554492957,"16",-0.569306124905646,0.56,0.56
"352",159,2016,"265","041917A2AB",19177,"65","04186EB480","041917A2AB","Yes","5/27/16",9,"041917A2AB_159_19177",13756777,5.326944,28.37634,"M",25281,"Predator",17.5,"Ithaca",2016-05-27,148,148,168,-0.728765161760818,"16",-0.569306124905646,0.56,0.56
"353",159,2016,"233","0417F8D3A0",18648,"33","041917A20C","0417F8D3A0","Yes","5/30/16",7,"0417F8D3A0_159_18648",13756248,5.18,26.8324,"M",25281,"Control",17.5,"Ithaca",2016-05-30,151,151,171,-1.04293534352413,"16",-0.569306124905646,0.56,0.56
"354",159,2016,"2126","0418945C34",19042,"126","041917A424","0418945C34","Yes","5/30/16",7,"0418945C34_159_19042",13756642,5.289444,27.97822,"M",25281,"Long Cort",17.5,"Ithaca",2016-05-30,151,151,171,-0.808940917031227,"16",-0.569306124905646,0.56,0.56
"355",159,2016,"253","041917BD1F",19242,"53","041917D3E1","041917BD1F","Yes","5/27/16",8,"041917BD1F_159_19242",13756842,5.345,28.56902,"M",25281,"Low Tape",17.5,"Ithaca",2016-05-27,148,148,168,-0.690162020334324,"16",-0.569306124905646,0.56,0.56
"356",159,2016,"277","041868D041",19479,"77","04186ED2D1","041868D041","Yes","5/25/16",11,"041868D041_159_19479",13757079,5.410833,29.27712,"M",25281,"Short Cort",17.5,"Ithaca",2016-05-25,146,146,166,-0.549409027748495,"16",-0.569306124905646,0.56,0.56
"357",159,2016,"2103","0418941B5C",18628,"103","041868E6D5","0418941B5C","Yes","5/27/16",7,"0418941B5C_159_18628",13756228,5.174444,26.77488,"M",25281,"DMSO",17.5,"Ithaca",2016-05-27,148,148,168,-1.05481323319382,"16",-0.569306124905646,0.56,0.56
"358",159,2016,"251","04189458E9",19278,"51","041959C320","04189458E9","Yes","5/29/16",6,"04189458E9_159_19278",13756878,5.355,28.67602,"M",25281,"Control",17.5,"Ithaca",2016-05-29,150,150,170,-0.668781818928882,"16",-0.569306124905646,0.56,0.56
"359",159,2016,"275","041917CBCB",18649,"75","0418946F4E","041917CBCB","Yes","5/27/16",9,"041917CBCB_159_18649",13756249,5.180278,26.83528,"M",25281,"DMSO",17.5,"Ithaca",2016-05-27,148,148,168,-1.04234144904064,"16",-0.569306124905646,0.56,0.56
"360",159,2016,"284","041868BD7F",19019,"84","0418945F71","041868BD7F","Yes","5/28/16",7,"041868BD7F_159_19019",13756619,5.283056,27.91068,"M",25281,"Low Tape",17.5,"Ithaca",2016-05-28,149,149,169,-0.822600490151371,"16",-0.569306124905646,0.56,0.56
"361",159,2016,"223","041917CB1E",18814,"23","0418944A22","041917CB1E","Yes","5/27/16",9,"041917CB1E_159_18814",13756414,5.226111,27.31224,"M",25281,"Low Tape",17.5,"Ithaca",2016-05-27,148,148,168,-0.944348859265696,"16",-0.569306124905646,0.56,0.56
"362",159,2016,"2118","04186ED791",18800,"118","0419179244","04186ED791","Yes","5/24/16",13,"04186ED791_159_18800",13756400,5.222222,27.2716,"M",25281,"Low Tape",17.5,"Ithaca",2016-05-24,145,145,165,-0.952663382034479,"16",-0.569306124905646,0.56,0.56
"363",159,2016,"225","04186EAF18",19549,"25","0417F908FC","04186EAF18","Yes","6/1/16",6,"04186EAF18_159_19549",13757149,5.430278,29.48792,"M",25281,"DMSO",17.5,"Ithaca",2016-06-01,153,153,173,-0.507836413904579,"16",-0.569306124905646,0.56,0.56
"364",159,2016,"287","041917C661",19454,"87","0419178E3A","041917C661","Yes","5/28/16",4,"041917C661_159_19454",13757054,5.403889,29.20202,"M",25281,"Low Tape",17.5,"Ithaca",2016-05-28,149,149,169,-0.564256389835607,"16",-0.569306124905646,0.56,0.56
"365",159,2016,"2105","04186EA049",18046,"105","041917B272","04186EA049","Yes","5/29/16",7,"04186EA049_159_18046",13755646,5.012778,25.12794,"M",25281,"Predator",17.5,"Ithaca",2016-05-29,150,150,170,-1.4004598225818,"16",-0.569306124905646,0.56,0.56
"366",159,2018,"2109","04198E4E18",19192,"109","04195973B5","04198E4E18","Yes","5/29/18",10,"04198E4E18_159_19192",13756792,5.331111,28.42075,"M",25281,"Control_Predator",32.7,"Ithaca",2018-05-29,149,149,169,-0.71985674450855,"18",-0.569306124905646,0.26,0.26
"367",159,2018,"461","04198E36D1",19815,"61","04198E2053","04198E36D1","Yes","5/30/18",9,"04198E36D1_159_19815",13757415,5.504167,30.29585,"M",25281,"Control_Stress",32.7,"Ithaca",2018-05-30,150,150,170,-0.349860481297698,"18",-0.569306124905646,0.26,0.26
"368",159,2018,"463","041917D33E",19383,"63","0419596D99","041917D33E","Yes","5/30/18",9,"041917D33E_159_19383",13756983,5.384167,28.98925,"M",25281,"Control_Stress",32.7,"Ithaca",2018-05-30,150,150,170,-0.606422898163008,"18",-0.569306124905646,0.26,0.26
"369",159,2018,"2121","041917A152",19287,"121","04198E7BAF","041917A152","Yes","6/3/18",5,"041917A152_159_19287",13756887,5.3575,28.70281,"M",25281,"Control_Predator",32.7,"Ithaca",2018-06-03,154,154,174,-0.663436768577521,"18",-0.569306124905646,0.26,0.26
"370",159,2018,"185","041917B329",19128,"85","0419597D7E","041917B329","Yes","6/4/18",4,"041917B329_159_19128",13756728,5.313333,28.23151,"M",25281,"Control_Control",32.7,"Ithaca",2018-06-04,155,155,175,-0.757865991451559,"18",-0.569306124905646,0.26,0.26
"371",159,2018,"191","04195A627D",18164,"91","04198E3A62","04195A627D","Yes","6/1/18",7,"04195A627D_159_18164",13755764,5.045556,25.45763,"M",25281,"Control_Predator",32.7,"Ithaca",2018-06-01,152,152,172,-1.33038027353063,"18",-0.569306124905646,0.26,0.26
"372",159,2018,"238","041868F39C",18840,"38","04198E1000","041868F39C","Yes","5/31/18",8,"041868F39C_159_18840",13756440,5.233333,27.38778,"M",25281,"Control_Control",32.7,"Ithaca",2018-05-31,151,151,171,-0.928907602695099,"18",-0.569306124905646,0.26,0.26
"373",159,2019,"1_47","04195A3D53",19211,"47","04195A3909","04195A3D53","Yes","6/4/19",4,"04195A3D53_159_19211",13756811,5.336388889,28.47704637,"M",25281,"Control_Control",92.2,"Ithaca",2019-06-04,155,155,175,-0.708572749322344,"19",-0.569306124905646,0,0
"374",159,2019,"1_81","04195A2012",19033,"81","04198E3A62","04195A2012","Yes","6/4/19",4,"04195A2012_159_19033",13756633,5.286944444,27.95178156,"M",25281,"Control_Control",92.2,"Ithaca",2019-06-04,155,155,175,-0.814285967382588,"19",-0.569306124905646,0,0
"375",159,2019,"2_103","04198EAB87",19336,"103","04198E21F5","04198EAB87","Yes","5/29/19",10,"04198EAB87_159_19336",13756936,5.371111111,28.84883457,"M",25281,"Control_Control",92.2,"Ithaca",2019-05-29,149,149,169,-0.63433593888678,"19",-0.569306124905646,0,0
"376",159,2019,"2_116","04198E836E",18883,"116","419599803","04198E836E","Yes","6/2/19",6,"04198E836E_159_18883",13756483,5.245277778,27.51293897,"M",25281,"Control_Control",92.2,"Ithaca",2019-06-02,153,153,173,-0.903370139905265,"19",-0.569306124905646,0,0
"377",159,2019,"2_120","04198EA364",19896,"120","04198E8206","04198EA364","Yes","6/1/19",7,"04198EA364_159_19896",13757496,5.526666667,30.54404444,"M",25281,"Control_Control",92.2,"Ithaca",2019-06-01,152,152,172,-0.301755028135452,"19",-0.569306124905646,0,0
"378",159,2019,"2_39","04198E700D",19303,"39","0419599DAD","04198E700D","Yes","6/1/19",7,"04198E700D_159_19303",13756903,5.361944444,28.75044823,"M",25281,"Control_Control",92.2,"Ithaca",2019-06-01,152,152,172,-0.653934456841769,"19",-0.569306124905646,0,0
"379",160,2015,"2106","04186EDC22",20596,"106","041868F0B6","04186EDC22","Yes","6/1/15",8,"04186EDC22_160_20596",13844596,5.721111,32.73111,"M",25600,"Control",52.4,"Ithaca",2015-06-01,152,152,172,0.113971110303707,"15",-0.456656775565342,0.72,0.72
"380",160,2015,"265","04189423AE",19946,"65","0417937522","04189423AE","Yes","5/27/15",13,"04189423AE_160_19946",13843946,5.540556,30.69776,"M",25600,"Long",52.4,"Ithaca",2015-05-27,147,147,167,-0.272060303961227,"15",-0.456656775565342,0.72,0.72
"381",160,2015,"277","041868D041",20195,"77","04186EB240","041868D041","Yes","5/27/15",13,"041868D041_160_20195",13844195,5.609722,31.46898,"M",25600,"DMSO",52.4,"Ithaca",2015-05-27,147,147,167,-0.124180577573583,"15",-0.456656775565342,0.72,0.72
"382",160,2015,"21","04186ED001",21352,"1","041917C439","04186ED001","Yes","6/3/15",6,"04186ED001_160_21352",13845352,5.931111,35.17808,"M",25600,"Control",52.4,"Ithaca",2015-06-03,154,154,174,0.562955339818,"15",-0.456656775565342,0.72,0.72
"383",160,2015,"278","041868D6F6",21025,"78","04186EA08B","041868D6F6","Yes","6/4/15",5,"041868D6F6_160_21025",13845025,5.840278,34.10884,"M",25600,"Low",52.4,"Ithaca",2015-06-04,155,155,175,0.368751843718564,"15",-0.456656775565342,0.72,0.72
"384",160,2015,"294","041917A4C1",20474,"94","041917CDC2","041917A4C1","Yes","6/1/15",8,"041917A4C1_160_20474",13844474,5.687222,32.3445,"M",25600,"Low",52.4,"Ithaca",2015-06-01,152,152,172,0.0415159833185968,"15",-0.456656775565342,0.72,0.72
"385",160,2015,"243","041894677A",20058,"43","04186ECD76","041894677A","Yes","5/30/15",10,"041894677A_160_20058",13844058,5.571667,31.04347,"M",25600,"Low",52.4,"Ithaca",2015-05-30,150,150,170,-0.205544121810961,"15",-0.456656775565342,0.72,0.72
"386",160,2015,"2111","041868C602",20021,"111","041894557D","041868C602","Yes","5/29/15",11,"041868C602_160_20021",13844021,5.561389,30.92905,"M",25600,"Long",52.4,"Ithaca",2015-05-29,149,149,169,-0.227518217699888,"15",-0.456656775565342,0.72,0.72
"387",160,2015,"211","0418942581",20103,"11","0418944A22","0418942581","Yes","5/27/15",13,"0418942581_160_20103",13844103,5.584167,31.18292,"M",25600,"High",52.4,"Ithaca",2015-05-27,147,147,167,-0.178818870054158,"15",-0.456656775565342,0.72,0.72
"388",160,2015,"249","04186EAF18",19854,"49","0418946C8B","04186EAF18","Yes","5/29/15",11,"04186EAF18_160_19854",13843854,5.515,30.41522,"M",25600,"DMSO",52.4,"Ithaca",2015-05-29,149,149,169,-0.326698596441802,"15",-0.456656775565342,0.72,0.72
"389",160,2015,"273","0419179FEC",19680,"73","04186ED2D1","0419179FEC","Yes","5/28/15",12,"0419179FEC_160_19680",13843680,5.466667,29.88444,"M",25600,"Low",52.4,"Ithaca",2015-05-28,148,148,168,-0.430036236568107,"15",-0.456656775565342,0.72,0.72
"390",160,2015,"223","04186EC024",20035,"23","04186E8BCC","04186EC024","Yes","6/1/15",8,"04186EC024_160_20035",13844035,5.565278,30.97232,"M",25600,"DMSO",52.4,"Ithaca",2015-06-01,152,152,172,-0.219203694931105,"15",-0.456656775565342,0.72,0.72
"391",160,2015,"295","04186EB588",20100,"95","04186EDF12","04186EB588","Yes","5/30/15",10,"04186EB588_160_20100",13844100,5.583333,31.17361,"M",25600,"Control",52.4,"Ithaca",2015-05-30,150,150,170,-0.180600553504611,"15",-0.456656775565342,0.72,0.72
"392",160,2015,"2104","04186EA049",19495,"104","041894614B","04186EA049","Yes","5/25/15",15,"04186EA049_160_19495",13843495,5.415278,29.32523,"M",25600,"Control",52.4,"Ithaca",2015-05-25,145,145,165,-0.539906716012742,"15",-0.456656775565342,0.72,0.72
"393",160,2015,"285","041868BD7F",19977,"85","0418945F71","041868BD7F","Yes","5/29/15",11,"041868BD7F_160_19977",13843977,5.549167,30.79325,"M",25600,"Low",52.4,"Ithaca",2015-05-29,149,149,169,-0.253649574973207,"15",-0.456656775565342,0.72,0.72
"394",160,2015,"214","0418946B5D",19954,"14","04186EC42E","0418946B5D","Yes","5/28/15",12,"0418946B5D_160_19954",13843954,5.542778,30.72239,"M",25600,"High",52.4,"Ithaca",2015-05-28,148,148,168,-0.26730914809335,"15",-0.456656775565342,0.72,0.72
"395",160,2015,"248","041868DD5F",19679,"48","0418944F2B","041868DD5F","Yes","5/30/15",10,"041868DD5F_160_19679",13843679,5.466389,29.88141,"M",25600,"Long",52.4,"Ithaca",2015-05-30,150,150,170,-0.430630131051592,"15",-0.456656775565342,0.72,0.72
"396",160,2015,"228","041793662F",19635,"28","04186EB480","041793662F","Yes","5/28/15",12,"041793662F_160_19635",13843635,5.454167,29.74793,"M",25600,"Control",52.4,"Ithaca",2015-05-28,148,148,168,-0.45676148832491,"15",-0.456656775565342,0.72,0.72
"397",160,2015,"230","04186EB64A",20049,"30","04186E911F","04186EB64A","Yes","6/1/15",8,"04186EB64A_160_20049",13844049,5.569167,31.01562,"M",25600,"High",52.4,"Ithaca",2015-06-01,152,152,172,-0.210889172162322,"15",-0.456656775565342,0.72,0.72
"398",160,2015,"2122","04186ED0B4",19905,"122","0419179F46","04186ED0B4","Yes","6/3/15",6,"04186ED0B4_160_19905",13843905,5.529167,30.57168,"M",25600,"Low",52.4,"Ithaca",2015-06-03,154,154,174,-0.296409977784092,"15",-0.456656775565342,0.72,0.72
"399",160,2015,"238","041868F39C",20840,"38","0417939A3D","041868F39C","Yes","5/28/15",12,"041868F39C_160_20840",13844840,5.788889,33.51123,"M",25600,"Control",52.4,"Ithaca",2015-05-28,148,148,168,0.258881364273929,"15",-0.456656775565342,0.72,0.72
"400",160,2015,"2109","041868DED0",21679,"109","04186EA0E2","041868DED0","Yes","6/4/15",5,"041868DED0_160_21679",13845679,6.021944,36.26381,"M",25600,"Low",52.4,"Ithaca",2015-06-04,155,155,175,0.757158835917436,"15",-0.456656775565342,0.72,0.72
"401",160,2015,"224","041894311B",19619,"24","04186EA235","041894311B","Yes","5/30/15",10,"041894311B_160_19619",13843619,5.449722,29.69947,"M",25600,"High",52.4,"Ithaca",2015-05-30,150,150,170,-0.466263800060663,"15",-0.456656775565342,0.72,0.72
"402",160,2015,"234","0417F8D3A0",20055,"34","04186EC5DA","0417F8D3A0","Yes","5/30/15",10,"0417F8D3A0_160_20055",13844055,5.570833,31.03418,"M",25600,"Long",52.4,"Ithaca",2015-05-30,150,150,170,-0.207325805261415,"15",-0.456656775565342,0.72,0.72
"403",160,2015,"227","04189458E9",19962,"27","0418943B12","04189458E9","Yes","5/29/15",11,"04189458E9_160_19962",13843962,5.545,30.74703,"M",25600,"Low",52.4,"Ithaca",2015-05-29,149,149,169,-0.262557992225474,"15",-0.456656775565342,0.72,0.72
"404",160,2015,"225","04186EB852",19690,"25","0417F908FC","04186EB852","Yes","5/31/15",9,"04186EB852_160_19690",13843690,5.469444,29.91482,"M",25600,"Control",52.4,"Ithaca",2015-05-31,151,151,171,-0.424097291733262,"15",-0.456656775565342,0.72,0.72
"405",160,2015,"2118","04186EDC1F",20584,"118","0418946F4E","04186EDC1F","Yes","5/30/15",10,"04186EDC1F_160_20584",13844584,5.717778,32.69298,"M",25600,"High",52.4,"Ithaca",2015-05-30,150,150,170,0.106844376501893,"15",-0.456656775565342,0.72,0.72
"406",160,2015,"257","041917AA74",21727,"57","04189461DA","041917AA74","Yes","5/30/15",10,"041917AA74_160_21727",13845727,6.035278,36.42458,"M",25600,"DMSO",52.4,"Ithaca",2015-05-30,150,150,170,0.785665771124693,"15",-0.456656775565342,0.72,0.72
"407",160,2016,"275","041917CBCB",18746,"75","0418946F4E","041917CBCB","Yes","5/27/16",10,"041917CBCB_160_18746",13842746,5.207222,27.11516,"M",25600,"DMSO",26.5,"Ithaca",2016-05-27,148,148,168,-0.984733684142643,"16",-0.456656775565342,0.57,0.57
"408",160,2016,"482","041917C0B9",19788,"82","0419596C83","041917C0B9","Yes","6/1/16",7,"041917C0B9_160_19788",13843788,5.496667,30.21334,"M",25600,"Control",26.5,"Ithaca",2016-06-01,153,153,173,-0.36589563235178,"16",-0.456656775565342,0.57,0.57
"409",160,2016,"473","0417CAA06A",19331,"73","0419598F4E","0417CAA06A","Yes","6/6/16",2,"0417CAA06A_160_19331",13843331,5.369722,28.83392,"M",25600,"Short Cort",26.5,"Ithaca",2016-06-06,158,158,178,-0.637305411304203,"16",-0.456656775565342,0.57,0.57
"410",160,2016,"277","041868D041",21377,"77","04186ED2D1","041868D041","Yes","5/25/16",12,"041868D041_160_21377",13845377,5.938056,35.2605,"M",25600,"Short Cort",26.5,"Ithaca",2016-05-25,146,146,166,0.577802701905113,"16",-0.456656775565342,0.57,0.57
"411",160,2016,"223","041917CB1E",20278,"23","0418944A22","041917CB1E","Yes","5/27/16",10,"041917CB1E_160_20278",13844278,5.632778,31.72819,"M",25600,"Low Tape",26.5,"Ithaca",2016-05-27,148,148,168,-0.074887335444368,"16",-0.456656775565342,0.57,0.57
"412",160,2016,"2126","0418945C34",23813,"126","041917A424","0418945C34","Yes","5/30/16",8,"0418945C34_160_23813",13847813,6.614722,43.75455,"M",25600,"Long Cort",26.5,"Ithaca",2016-05-30,151,151,171,2.02452966367339,"16",-0.456656775565342,0.57,0.57
"413",160,2016,"2118","04186ED791",19712,"118","0419179244","04186ED791","Yes","5/24/16",14,"04186ED791_160_19712",13843712,5.475556,29.98171,"M",25600,"Low Tape",26.5,"Ithaca",2016-05-24,145,145,165,-0.411031613096603,"16",-0.456656775565342,0.57,0.57
"414",160,2016,"2121","041917A152",18901,"121","041959947F","041917A152","Yes","6/7/16",-1,"041917A152_160_18901",13842901,5.250278,27.56542,"M",25600,"Short Cort",26.5,"Ithaca",2016-06-07,159,159,179,-0.892680039202544,"16",-0.456656775565342,0.57,0.57
"415",160,2016,"465","041917D33E",19943,"65","04195977FE","041917D33E","Yes","6/7/16",1,"041917D33E_160_19943",13843943,5.539722,30.68852,"M",25600,"Control",26.5,"Ithaca",2016-06-07,159,159,179,-0.27384198741168,"16",-0.456656775565342,0.57,0.57
"416",160,2016,"2105","04186EA049",19547,"105","041917B272","04186EA049","Yes","5/29/16",8,"04186EA049_160_19547",13843547,5.429722,29.48188,"M",25600,"Predator",26.5,"Ithaca",2016-05-29,150,150,170,-0.509024202871548,"16",-0.456656775565342,0.57,0.57
"417",160,2016,"221","04186EC024",20749,"21","0418944F2B","04186EC024","Yes","5/29/16",8,"04186EC024_160_20749",13844749,5.763611,33.21921,"M",25600,"Control",26.5,"Ithaca",2016-05-29,150,150,170,0.204836966276838,"16",-0.456656775565342,0.57,0.57
"418",160,2016,"284","041868BD7F",23101,"84","0418945F71","041868BD7F","Yes","5/28/16",8,"041868BD7F_160_23101",13847101,6.416944,41.17718,"M",25600,"Low Tape",26.5,"Ithaca",2016-05-28,149,149,169,1.60167679143241,"16",-0.456656775565342,0.57,0.57
"419",160,2016,"225","04186EAF18",19099,"25","0417F908FC","04186EAF18","Yes","6/1/16",7,"04186EAF18_160_19099",13843099,5.305278,28.14597,"M",25600,"DMSO",26.5,"Ithaca",2016-06-01,153,153,173,-0.77508893147261,"16",-0.456656775565342,0.57,0.57
"420",160,2016,"2103","0418941B5C",22857,"103","041868E6D5","0418941B5C","Yes","5/27/16",8,"0418941B5C_160_22857",13846857,6.349167,40.31192,"M",25600,"DMSO",26.5,"Ithaca",2016-05-27,148,148,168,1.45676653746219,"16",-0.456656775565342,0.57,0.57
"421",160,2016,"287","041917C661",20117,"87","0419178E3A","041917C661","Yes","5/28/16",5,"041917C661_160_20117",13844117,5.588056,31.22636,"M",25600,"Low Tape",26.5,"Ithaca",2016-05-28,149,149,169,-0.170504347285375,"16",-0.456656775565342,0.57,0.57
"422",160,2016,"233","0417F8D3A0",18969,"33","041917A20C","0417F8D3A0","Yes","5/30/16",8,"0417F8D3A0_160_18969",13842969,5.269167,27.76412,"M",25600,"Control",26.5,"Ithaca",2016-05-30,151,151,171,-0.852295214325597,"16",-0.456656775565342,0.57,0.57
"423",160,2016,"265","041917A2AB",18625,"65","04186EB480","041917A2AB","Yes","5/27/16",10,"041917A2AB_160_18625",13842625,5.173611,26.76625,"M",25600,"Predator",26.5,"Ithaca",2016-05-27,148,148,168,-1.05659491664427,"16",-0.456656775565342,0.57,0.57
"424",160,2016,"2107","041917B6B6",22784,"107","041917B270","041917B6B6","Yes","5/30/16",7,"041917B6B6_160_22784",13846784,6.328889,40.05483,"M",25600,"Predator",26.5,"Ithaca",2016-05-30,151,151,171,1.41341224016782,"16",-0.456656775565342,0.57,0.57
"425",160,2016,"253","041917BD1F",20862,"53","041917D3E1","041917BD1F","Yes","5/27/16",9,"041917BD1F_160_20862",13844862,5.795,33.58203,"M",25600,"Low Tape",26.5,"Ithaca",2016-05-27,148,148,168,0.271947042910588,"16",-0.456656775565342,0.57,0.57
"426",160,2016,"271","041917ABF0",21282,"71","041917CDC8","041917ABF0","Yes","5/29/16",7,"041917ABF0_160_21282",13845282,5.911667,34.9478,"M",25600,"Short Cort",26.5,"Ithaca",2016-05-29,150,150,170,0.521382725974084,"16",-0.456656775565342,0.57,0.57
"427",160,2016,"251","04189458E9",20255,"51","041959C320","04189458E9","Yes","5/29/16",7,"04189458E9_160_20255",13844255,5.626389,31.65625,"M",25600,"Control",26.5,"Ithaca",2016-05-29,150,150,170,-0.0885469085645118,"16",-0.456656775565342,0.57,0.57
"428",160,2018,"286","04198EAC43",23706,"86","04198E7C3B","04198EAC43","Yes","5/31/18",9,"04198EAC43_160_23706",13847706,6.585,43.36223,"M",25600,"Control_Predator",22.9,"Ithaca",2018-05-31,151,151,171,1.96098295394055,"18",-0.456656775565342,0,0
"429",160,2018,"238","041868F39C",18759,"38","04198E1000","041868F39C","Yes","5/31/18",9,"041868F39C_160_18759",13842759,5.210833,27.15278,"M",25600,"Control_Control",22.9,"Ithaca",2018-05-31,151,151,171,-0.977013055857345,"18",-0.456656775565342,0,0
"430",160,2018,"218","04198EAA7E",22573,"18","04198E69FD","04198EAA7E","Yes","6/2/18",7,"04198EAA7E_160_22573",13846573,6.270278,39.31638,"M",25600,"Control_Stress",22.9,"Ithaca",2018-06-02,153,153,173,1.28810050415259,"18",-0.456656775565342,0,0
