"","Illumination","dayofyear","starttime","endtime","site","NestNumber","year","nest","Sunrise","Sunset","Illumination.sc","dayofyear.sc","starttime.sc","endtime.sc","starttime.sq","starttime.sqrt","starttime.log","starttime.sqrtsc","Sunrisetime.sc","Sunsettime.sc"
"540",94.5,147,15276,82849,"AK","AK35",2007,35,18661,1676,0.933734002211742,-0.525673205790898,-1.83455282442447,1.22123644123876,233356176,123.596116443843,9.63403824834541,-1.96117109195647,-0.319250204681082,-1.08579094485686
"541",98.2,148,15172,83756,"AK","AK35",2007,35,18711,1652,1.0526498174478,-0.433401393349598,-1.87513301929877,1.44366284811693,230189584,123.174672721303,9.62720690280879,-2.00849382695602,-0.295001363510283,-1.08644243896772
"542",99,149,15863,81328,"AK","AK35",2007,35,18766,1621,1.0783613450664,-0.341129580908298,-1.60550883989357,0.848236920994336,251634769,125.948402133572,9.67174463240845,-1.69703952139405,-0.268327638222405,-1.08728395219424
"543",99.8,150,19284,81199,"AK","AK35",2007,35,18827,1584,1.10407287268501,-0.248857768466998,-0.270654545038045,0.816601853202402,371872656,138.86684269472,9.86703101552551,-0.246464019646172,-0.23874405199403,-1.08828833894849
"544",99.1,151,18524,81432,"AK","AK35",2007,35,18893,1542,1.08157528601873,-0.156585956025698,-0.567202122965611,0.873741161694809,343138576,136.102902246793,9.82682246760064,-0.556819149824263,-0.206735581648576,-1.08942845364249
"545",96.1,152,17254,81899,"AK","AK35",2007,35,18965,1493,0.985157057448954,-0.0643141435843981,-1.06274873344983,0.988265011763281,297700516,131.354482222724,9.75579927963652,-1.09000593241769,-0.171817250362626,-1.09075858745216
"546",90.7,153,16701,80110,"AK","AK35",2007,35,19041,1439,0.811604246023362,0.027957668856902,-1.27852611581028,0.549543025098406,278923401,129.232348891444,9.72322387685162,-1.32829433938342,-0.134959011783013,-1.0922244492016
"547",83.1,154,17349,78296,"AK","AK35",2007,35,19123,1379,0.567344733646601,0.120229481298202,-1.02568028620889,0.104690211342071,300987801,131.715602720407,9.76129014682633,-1.04945672335197,-0.095190912262903,-1.09385318447875
"548",73.7,155,22222,79989,"AK","AK35",2007,35,19209,1314,0.265234284127977,0.212501293739502,0.875735960160887,0.51986982197574,493817284,149.07045314213,10.008838068144,0.899270813775368,-0.0534829054491295,-1.09561764769566
"549",62.9,156,21401,79937,"AK","AK35",2007,35,19300,1244,-0.0818713387232083,0.304773106180802,0.555386537162819,0.507117701625503,458002801,146.290806272985,9.97119292889014,0.587152053557606,-0.00935001451827613,-1.09751783885233
"550",51.2,157,19907,77579,"AK","AK35",2007,35,19396,1168,-0.457902430145326,0.397044918622102,-0.0275635699737379,-0.0711419096410007,396288649,141.09216845736,9.89882670765393,0.00341157636056322,0.0372077605296571,-1.09958090353672
"551",10.2,137,22084,80577,"AK","AK51",2007,51,18499,1580,-1.7756182205989,-1.4483913302039,0.821889163116144,0.664066875166878,487703056,148.606863906079,10.0026086434039,0.847215677127402,-0.397816450074469,-1.0883969213003
"552",17.7,138,22749,81881,"AK","AK51",2007,51,18487,1617,-1.53457264917447,-1.3561195177626,1.08136829380276,0.98385081625743,517517001,150.827716285834,10.032276467369,1.09658896950134,-0.403636171955461,-1.08739253454605
"553",26.5,139,24702,81086,"AK","AK51",2007,51,18482,1649,-1.2517458453698,-1.2638477053213,1.84341753024031,0.788890514749003,610188804,157.16869917385,10.114639490998,1.80860017478732,-0.40606105607254,-1.08652387573157
"554",36,140,23406,80914,"AK","AK51",2007,51,18483,1674,-0.946421454898846,-1.17157589288,1.33772587103752,0.746710424359759,547840836,152.990195764304,10.0607476787347,1.33940773231201,-0.405576079249124,-1.08584523603276
"555",45.8,141,19630,82279,"AK","AK51",2007,51,18490,1694,-0.631455241570919,-1.0793040804387,-0.135647358244706,1.08145358355347,385336900,140.107101889947,9.88481428727051,-0.107198788994007,-0.402181241485213,-1.08530232427371
"556",10.2,137,19898,80672,"AK","AK56",2007,56,18499,1580,-1.7756182205989,-1.4483913302039,-0.0310753176070907,0.687364018114426,395930404,141.060270806489,9.89837450314931,-0.000170121499760155,-0.397816450074469,-1.0883969213003
"557",17.7,138,22810,81406,"AK","AK56",2007,56,18487,1617,-1.53457264917447,-1.3561195177626,1.10517013887327,0.867365101519691,520296100,151.029798384292,10.0349543152784,1.11928020223784,-0.403636171955461,-1.08739253454605
"558",26.5,139,21056,81000,"AK","AK56",2007,56,18482,1649,-1.2517458453698,-1.2638477053213,0.420769544550963,0.767800469554381,443355136,145.106857177736,9.95494083412504,0.454209726288699,-0.40606105607254,-1.08652387573157
"559",36,140,19060,81069,"AK","AK56",2007,56,18483,1674,-0.946421454898846,-1.17157589288,-0.35805804169038,0.78472155232681,363283600,138.057958843379,9.85534717720819,-0.337291321359636,-0.405576079249124,-1.08584523603276
"560",45.8,141,22568,80335,"AK","AK56",2007,56,18490,1694,-0.631455241570919,-1.0793040804387,1.01074314695423,0.604720468921546,509314624,150.226495665711,10.0242882526818,1.02907959028739,-0.402181241485213,-1.08530232427371
"561",55.6,142,18973,80317,"AK","AK56",2007,56,18503,1706,-0.316489028242991,-0.987032267997398,-0.392004935479457,0.600306273415695,359974729,137.74251340817,9.85077219486413,-0.37271180561122,-0.395876542780805,-1.08497657721828
"562",65.1,143,21764,80369,"AK","AK56",2007,56,18522,1713,-0.011164637772041,-0.894760455556098,0.69702702504138,0.613058393765931,473671696,147.52626884728,9.98801250760582,0.725878685082239,-0.386661983135901,-1.08478655810262
"563",74.1,144,22645,79980,"AK","AK56",2007,56,18548,1713,0.27809004793728,-0.802488643114798,1.04078809892847,0.517662724222814,512796025,150.482557128725,10.0276943559903,1.05783201465558,-0.374052585727086,-1.08478655810262
"564",82.1,145,12900,82512,"AK","AK56",2007,56,18580,1707,0.535205324123344,-0.710216830673498,-2.7616541996296,1.13859289204588,166410000,113.578166916005,9.46498259034976,-3.08605858081736,-0.358533327377775,-1.08494943163033
"565",89,146,18965,80940,"AK","AK56",2007,56,18617,1695,0.756967249833823,-0.617945018232198,-0.395126488931326,0.753086484534877,359671225,137.713470655561,9.850350454123,-0.375972934943312,-0.340589184911384,-1.08527517868576
"566",94.5,147,19371,85078,"AK","AK56",2007,56,18661,1676,0.933734002211742,-0.525673205790898,-0.236707651248969,1.76786098471333,375235641,139.179739904916,9.87153238129458,-0.211329668442757,-0.319250204681082,-1.08579094485686
"567",98.2,148,15561,82374,"AK","AK56",2007,56,18711,1652,1.0526498174478,-0.433401393349598,-1.72334748270163,1.10475072650102,242144721,124.743737317751,9.65252306301951,-1.83230795889444,-0.295001363510283,-1.08644243896772
"568",99,149,15958,80050,"AK","AK56",2007,56,18766,1621,1.0783613450664,-0.341129580908298,-1.56844039265263,0.534829040078902,254657764,126.324977735996,9.67771554986823,-1.65475490191176,-0.268327638222405,-1.08728395219424
"569",99.8,150,20598,67746,"AK","AK56",2007,56,18827,1584,1.10407287268501,-0.248857768466998,0.242060609431457,-2.48251882125403,424277604,143.520033444812,9.93294926268575,0.27602973454149,-0.23874405199403,-1.08828833894849
"570",99.1,151,22844,81060,"AK","AK56",2007,56,18893,1542,1.08157528601873,-0.156585956025698,1.11843674104371,0.782514454573885,521848336,151.142317039273,10.0364437797848,1.13191460680327,-0.206735581648576,-1.08942845364249
"571",96.1,152,19362,79885,"AK","AK56",2007,56,18965,1493,0.985157057448954,-0.0643141435843981,-0.240219398882321,0.494365581275266,374887044,139.147403856486,9.87106766128002,-0.214960592736877,-0.171817250362626,-1.09075858745216
"572",90.7,153,19025,72274,"AK","AK56",2007,56,19041,1439,0.811604246023362,0.027957668856902,-0.371714838042308,-1.3721034184488,361950625,137.931142241337,9.85350918272989,-0.35153120234723,-0.134959011783013,-1.0922244492016
"573",83.1,154,23423,74537,"AK","AK56",2007,56,19123,1379,0.567344733646601,0.120229481298202,1.34435917212274,-0.817140950129849,548636929,153.04574479547,10.0614737245929,1.34564517741024,-0.095190912262903,-1.09385318447875
"574",73.7,155,24132,77941,"AK","AK56",2007,56,19209,1314,0.265234284127977,0.212501293739502,1.62100684679464,0.0176324666433396,582353424,155.344777833051,10.0912940395607,1.60379715684146,-0.0534829054491295,-1.09561764769566
"575",10.2,137,18602,82719,"AK","AK58",2007,58,18499,1580,-1.7756182205989,-1.4483913302039,-0.536766976809887,1.18935614036317,346034404,136.389149128514,9.83102438080241,-0.524677289348835,-0.397816450074469,-1.0883969213003
"576",17.7,138,20330,79764,"AK","AK58",2007,58,18487,1617,-1.53457264917447,-1.3561195177626,0.137488568793841,0.4646923781526,413308900,142.583308981101,9.91985290662239,0.170847568589162,-0.403636171955461,-1.08739253454605
"577",26.5,139,19881,81743,"AK","AK58",2007,58,18482,1649,-1.2517458453698,-1.2638477053213,-0.0377086186923125,0.950008650712571,395254161,141,9.89751978075634,-0.00693776152176013,-0.40606105607254,-1.08652387573157
"578",36,140,17695,80680,"AK","AK58",2007,58,18483,1674,-0.946421454898846,-1.17157589288,-0.890673099415548,0.689325882783693,313113025,133.022554478554,9.78103739277956,-0.902702771637603,-0.405576079249124,-1.08584523603276
"579",45.8,141,17004,83549,"AK","AK58",2007,58,18490,1694,-0.631455241570919,-1.0793040804387,-1.16029727882074,1.39289959979964,289136016,130.399386501624,9.74120388947868,-1.19725095539814,-0.402181241485213,-1.08530232427371
"580",55.6,142,17375,82832,"AK","AK58",2007,58,18503,1706,-0.316489028242991,-0.987032267997398,-1.01553523749031,1.21706747881657,301890625,131.814263264641,9.76278767043299,-1.03837840722104,-0.395876542780805,-1.08497657721828
"581",65.1,143,19051,81821,"AK","AK58",2007,58,18522,1713,-0.011164637772041,-0.894760455556098,-0.361569789323733,0.969136831237926,362940601,138.025359988663,9.85487487261543,-0.340951755435378,-0.386661983135901,-1.08478655810262
"582",74.1,144,20183,82616,"AK","AK58",2007,58,18548,1713,0.27809004793728,-0.802488643114798,0.0801300241157465,1.16409713274635,407353489,142.066885656018,9.91259594490012,0.112859840089681,-0.374052585727086,-1.08478655810262
"583",82.1,145,20313,82115,"AK","AK58",2007,58,18580,1707,0.535205324123344,-0.710216830673498,0.13085526770862,1.0412353578335,412617969,142.523682242636,9.91901635415375,0.164152249161414,-0.358533327377775,-1.08494943163033
"584",89,146,17116,81389,"AK","AK58",2007,58,18617,1695,0.756967249833823,-0.617945018232198,-1.11659553049457,0.863196139097498,292957456,130.82813153141,9.74776897753671,-1.14910837706139,-0.340589184911384,-1.08527517868576
"585",94.5,147,16597,81268,"AK","AK58",2007,58,18661,1676,0.933734002211742,-0.525673205790898,-1.31910631068458,0.833522935974832,275460409,128.829344483312,9.71697723512072,-1.3735465754227,-0.319250204681082,-1.08579094485686
"586",98.2,148,16770,81717,"AK","AK58",2007,58,18711,1652,1.0526498174478,-0.433401393349598,-1.25160271728791,0.943632590537453,281232900,129.499034745437,9.72734685481725,-1.29834893191462,-0.295001363510283,-1.08644243896772
"587",99,149,17384,80015,"AK","AK58",2007,58,18766,1621,1.0783613450664,-0.341129580908298,-1.01202348985696,0.526245882150858,302203456,131.848397790796,9.76330552193627,-1.03454553690125,-0.268327638222405,-1.08728395219424
"588",99.8,150,22049,74701,"AK","AK58",2007,58,18827,1584,1.10407287268501,-0.248857768466998,0.808232366764217,-0.776922724409872,486158401,148.489056835849,10.0010225283727,0.833987451228156,-0.23874405199403,-1.08828833894849
"589",99.1,151,29670,80171,"AK","AK58",2007,58,18893,1542,1.08157528601873,-0.156585956025698,3.78190222385103,0.564502243201568,880308900,172.249818577553,10.2978917132849,3.50201682538064,-0.206735581648576,-1.08942845364249
"590",96.1,152,23086,80749,"AK","AK58",2007,58,18965,1493,0.985157057448954,-0.0643141435843981,1.21286373296275,0.706246965556123,532963396,151.940777936668,10.0469816521749,1.2215715442164,-0.171817250362626,-1.09075858745216
"591",90.7,153,21419,74442,"AK","AK58",2007,58,19041,1439,0.811604246023362,0.027957668856902,0.562410032429524,-0.840438093077397,458773561,146.352314638341,9.97203365757114,0.594058655598,-0.134959011783013,-1.0922244492016
"592",83.1,154,22766,75686,"AK","AK58",2007,58,19123,1379,0.567344733646601,0.120229481298202,1.08800159488799,-0.535368137006349,518290756,150.884061451169,10.0330234738852,1.10291581027515,-0.095190912262903,-1.09385318447875
"593",73.7,155,23846,77043,"AK","AK58",2007,58,19209,1314,0.265234284127977,0.212501293739502,1.50941131089032,-0.202586842481902,568631716,154.421501093598,10.0793717673661,1.50012499817452,-0.0534829054491295,-1.09561764769566
"595",45.8,141,16680,82800,"AK","AK6",2007,6,18490,1694,-0.631455241570919,-1.0793040804387,-1.28672019362144,1.2092200201395,278222400,129.151074327704,9.72196567591274,-1.3374204324687,-0.402181241485213,-1.08530232427371
"596",55.6,142,18900,81240,"AK","AK6",2007,6,18503,1706,-0.316489028242991,-0.987032267997398,-0.420489110727763,0.826656409632397,357210000,137.477270848675,9.84691720104773,-0.402495149584004,-0.395876542780805,-1.08497657721828
"597",65.1,143,20820,82560,"AK","AK6",2007,6,18522,1713,-0.011164637772041,-0.894760455556098,0.328683717720825,1.15036408006148,433472400,144.291371883422,9.94366934216896,0.362641167036604,-0.386661983135901,-1.08478655810262
"598",74.1,144,18780,82800,"AK","AK6",2007,6,18548,1713,0.27809004793728,-0.802488643114798,-0.467312412505799,1.2092200201395,352688400,137.040140105007,9.84054775276225,-0.451579336241385,-0.374052585727086,-1.08478655810262
"599",82.1,145,22440,83460,"AK","AK6",2007,6,18580,1707,0.535205324123344,-0.710216830673498,0.96079829172432,1.37107385535404,503553600,149.799866488592,10.0186003596366,0.981174595119367,-0.358533327377775,-1.08494943163033
"600",89,146,20940,81660,"AK","AK6",2007,6,18617,1695,0.756967249833823,-0.617945018232198,0.375507019498861,0.929654304768924,438483600,144.706599711278,9.94941648442453,0.409265936634809,-0.340589184911384,-1.08527517868576
"601",94.5,147,19200,83100,"AK","AK6",2007,6,18661,1676,0.933734002211742,-0.525673205790898,-0.303430856282671,1.28278994523702,368640000,138.56406460551,9.86266555801587,-0.280462123101019,-0.319250204681082,-1.08579094485686
"602",98.2,148,18300,82500,"AK","AK6",2007,6,18711,1652,1.0526498174478,-0.433401393349598,-0.654605619617946,1.13565009504198,334890000,135.277492584687,9.81465633882951,-0.649502088534195,-0.295001363510283,-1.08644243896772
"603",99,149,15960,80280,"AK","AK6",2007,6,18766,1621,1.0783613450664,-0.341129580908298,-1.56766000428966,0.591232649320334,254721600,126.33289357883,9.6778408710038,-1.65386605409489,-0.268327638222405,-1.08728395219424
"604",99.8,150,13620,81660,"AK","AK6",2007,6,18827,1584,1.10407287268501,-0.248857768466998,-2.48071438896138,0.929654304768924,185504400,116.704755687161,9.5192945797035,-2.73498268632288,-0.23874405199403,-1.08828833894849
"605",99.1,151,23940,79680,"AK","AK6",2007,6,18893,1542,1.08157528601873,-0.156585956025698,1.54608956394978,0.444092799125295,573123600,154.725563498732,10.083305979112,1.53426731386672,-0.206735581648576,-1.08942845364249
"606",96.1,152,20280,82860,"AK","AK6",2007,6,18965,1493,0.985157057448954,-0.0643141435843981,0.117978859719659,1.223934005159,411278400,142.407864951343,9.91739045770512,0.151147449964981,-0.171817250362626,-1.09075858745216
"607",90.7,153,19560,73020,"AK","AK6",2007,6,19041,1439,0.811604246023362,0.027957668856902,-0.162960950948561,-1.18915953803964,382593600,139.857069896377,9.88124194358881,-0.135274181128961,-0.134959011783013,-1.0922244492016
"608",83.1,154,19800,76380,"AK","AK6",2007,6,19123,1379,0.567344733646601,0.120229481298202,-0.0693143473924873,-0.365176376947421,392040000,140.712472794703,9.89343721668263,-0.0392233859449137,-0.095190912262903,-1.09385318447875
"609",73.7,155,24060,78060,"AK","AK6",2007,6,19209,1314,0.265234284127977,0.212501293739502,1.59291286572782,0.046815203598689,578883600,155.11286213593,10.0883059895287,1.57775599288498,-0.0534829054491295,-1.09561764769566
"610",62.9,156,19320,78780,"AK","AK6",2007,6,19300,1244,-0.0818713387232083,0.304773106180802,-0.256607554504634,0.223383023832736,373262400,138.996402831152,9.86889610776651,-0.231916074867309,-0.00935001451827613,-1.09751783885233
"611",51.2,157,20040,68340,"AK","AK6",2007,6,19396,1168,-0.457902430145326,0.397044918622102,0.0243322561635861,-2.33685036956095,401601600,141.562706953491,9.9054855551988,0.0562470259557829,0.0372077605296571,-1.09958090353672
"612",10.2,137,17220,81840,"AK","AK8",2007,8,18499,1580,-1.7756182205989,-1.4483913302039,-1.07601533562028,0.973796259827436,296528400,131.224997618594,9.75382677798172,-1.10454539588589,-0.397816450074469,-1.0883969213003
"613",17.7,138,19080,81720,"AK","AK8",2007,8,18487,1617,-1.53457264917447,-1.3561195177626,-0.350254158060707,0.944368289788428,364046400,138.130373198656,9.85639594500228,-0.329160116262301,-0.403636171955461,-1.08739253454605
"614",26.5,139,16680,82560,"AK","AK8",2007,8,18482,1649,-1.2517458453698,-1.2638477053213,-1.28672019362144,1.15036408006148,278222400,129.151074327704,9.72196567591274,-1.3374204324687,-0.40606105607254,-1.08652387573157
"615",36,140,17040,82440,"AK","AK8",2007,8,18483,1674,-0.946421454898846,-1.17157589288,-1.14625028828733,1.12093611002247,290361600,130.537350976646,9.74331880038331,-1.18175931098252,-0.405576079249124,-1.08584523603276
"616",45.8,141,18120,81000,"AK","AK8",2007,8,18490,1694,-0.631455241570919,-1.0793040804387,-0.724840572285001,0.767800469554381,328334400,134.610549363711,9.80477157959697,-0.724391274487055,-0.402181241485213,-1.08530232427371
"617",55.6,142,15780,82740,"AK","AK8",2007,8,18503,1706,-0.316489028242991,-0.987032267997398,-1.63789495695672,1.19450603511999,249008400,125.618469979538,9.66649859439987,-1.73408667872051,-0.395876542780805,-1.08497657721828
"618",65.1,143,21360,82920,"AK","AK8",2007,8,18522,1713,-0.011164637772041,-0.894760455556098,0.53938857572199,1.23864799017851,456249600,146.150607251561,9.96927529307413,0.571409498186151,-0.386661983135901,-1.08478655810262
"619",74.1,144,21420,82380,"AK","AK8",2007,8,18548,1713,0.27809004793728,-0.802488643114798,0.562800226611008,1.10622212500297,458816400,146.355731011806,9.97208034400174,0.594442270603922,-0.374052585727086,-1.08478655810262
"620",82.1,145,16740,82920,"AK","AK8",2007,8,18580,1707,0.535205324123344,-0.710216830673498,-1.26330854273242,1.23864799017851,280227600,129.383151917087,9.72555634404347,-1.31136109008362,-0.358533327377775,-1.08494943163033
"621",89,146,20040,81360,"AK","AK8",2007,8,18617,1695,0.756967249833823,-0.617945018232198,0.0243322561635861,0.856084379671404,401601600,141.562706953491,9.9054855551988,0.0562470259557829,-0.340589184911384,-1.08527517868576
"622",94.5,147,14880,82020,"AK","AK8",2007,8,18661,1676,0.933734002211742,-0.525673205790898,-1.98906972029199,1.01793821488595,221414400,121.983605455815,9.60777330838708,-2.14223543362068,-0.319250204681082,-1.08579094485686
"623",98.2,148,16320,82680,"AK","AK8",2007,8,18711,1652,1.0526498174478,-0.433401393349598,-1.42719009895555,1.17979205010049,266342400,127.74975538137,9.7001466285181,-1.4947706113904,-0.295001363510283,-1.08644243896772
"624",99,149,15960,81120,"AK","AK8",2007,8,18766,1621,1.0783613450664,-0.341129580908298,-1.56766000428966,0.797228439593389,254721600,126.33289357883,9.6778408710038,-1.65386605409489,-0.268327638222405,-1.08728395219424
"625",99.8,150,21300,77520,"AK","AK8",2007,8,18827,1584,1.10407287268501,-0.248857768466998,0.515976924832971,-0.0856106615768462,453690000,145.945195193264,9.96646235169752,0.548344353587753,-0.23874405199403,-1.08828833894849
"626",99.1,151,24060,80640,"AK","AK8",2007,8,18893,1542,1.08157528601873,-0.156585956025698,1.59291286572782,0.679516559437357,578883600,155.11286213593,10.0883059895287,1.57775599288498,-0.206735581648576,-1.08942845364249
"627",96.1,152,21720,80280,"AK","AK8",2007,8,18965,1493,0.985157057448954,-0.0643141435843981,0.6798584810561,0.591232649320334,471758400,147.377067415524,9.98598877404787,0.709125274273373,-0.171817250362626,-1.09075858745216
"628",90.7,153,20760,73380,"AK","AK8",2007,8,19041,1439,0.811604246023362,0.027957668856902,0.305272066831806,-1.10087562792262,430977600,144.083309234623,9.94078333727983,0.339278395055878,-0.134959011783013,-1.0922244492016
"629",83.1,154,18720,72600,"AK","AK8",2007,8,19123,1379,0.567344733646601,0.120229481298202,-0.490724063394818,-1.29215743317617,350438400,136.821051011897,9.83734775003158,-0.476180236765109,-0.095190912262903,-1.09385318447875
"630",73.7,155,26640,67260,"AK","AK8",2007,8,19209,1314,0.265234284127977,0.212501293739502,2.5996138539556,-2.60170209991202,709689600,163.217646104825,10.1901691246543,2.48781948054749,-0.0534829054491295,-1.09561764769566
"632",17.7,138,16980,81120,"AK","AK9",2007,9,18487,1617,-1.53457264917447,-1.3561195177626,-1.16966193917635,0.797228439593389,288320400,130.307329034095,9.73979145986534,-1.20758783054327,-0.403636171955461,-1.08739253454605
"633",26.5,139,18540,81300,"AK","AK9",2007,9,18482,1649,-1.2517458453698,-1.2638477053213,-0.560959016061873,0.8413703946519,343731600,136.161668614923,9.82768583911985,-0.550220438971162,-0.40606105607254,-1.08652387573157
"634",36,140,15720,81000,"AK","AK9",2007,9,18483,1674,-0.946421454898846,-1.17157589288,-1.66130660784574,0.767800469554381,247118400,125.37942414926,9.6626890659832,-1.76092846535525,-0.405576079249124,-1.08584523603276
"635",45.8,141,16560,81480,"AK","AK9",2007,9,18490,1694,-0.631455241570919,-1.0793040804387,-1.33354349539948,0.885512349710412,274233600,128.685663537163,9.71474542793925,-1.38968010636751,-0.402181241485213,-1.08530232427371
"636",55.6,142,17640,81480,"AK","AK9",2007,9,18503,1706,-0.316489028242991,-0.987032267997398,-0.912133779397148,0.885512349710412,311169600,132.815661727072,9.77792432956078,-0.925934179125936,-0.395876542780805,-1.08497657721828
"637",65.1,143,19920,82680,"AK","AK9",2007,9,18522,1713,-0.011164637772041,-0.894760455556098,-0.0224910456144506,1.17979205010049,396806400,141.138230115019,9.89947953113859,0.00858371086501786,-0.386661983135901,-1.08478655810262
"638",74.1,144,21000,83220,"AK","AK9",2007,9,18548,1713,0.27809004793728,-0.802488643114798,0.39891867038788,1.31221791527603,4.41e+08,144.913767461894,9.95227771670556,0.432528223005532,-0.374052585727086,-1.08478655810262
"639",82.1,145,20460,84540,"AK","AK9",2007,9,18580,1707,0.535205324123344,-0.710216830673498,0.188213812386715,1.63592558570511,418611600,143.03845636751,9.92622703950562,0.22195479358932,-0.358533327377775,-1.08494943163033
"640",89,146,22500,81300,"AK","AK9",2007,9,18617,1695,0.756967249833823,-0.617945018232198,0.984209942613338,0.8413703946519,506250000,150,10.0212705881925,1.00364702647461,-0.340589184911384,-1.08527517868576
"641",94.5,147,13680,84060,"AK","AK9",2007,9,18661,1676,0.933734002211742,-0.525673205790898,-2.45730273807236,1.51821370554908,187142400,116.961532137708,9.52369019117654,-2.70614997800757,-0.319250204681082,-1.08579094485686
"642",98.2,148,16500,83040,"AK","AK9",2007,9,18711,1652,1.0526498174478,-0.433401393349598,-1.3569551462885,1.26807596021751,272250000,128.452325786651,9.71111565988867,-1.41588094871559,-0.295001363510283,-1.08644243896772
"643",99,149,15480,81900,"AK","AK9",2007,9,18766,1621,1.0783613450664,-0.341129580908298,-1.75495321140181,0.98851024484694,239630400,124.418648119966,9.64730414714372,-1.86881131423032,-0.268327638222405,-1.08728395219424
"644",99.8,150,18120,79920,"AK","AK9",2007,9,18827,1584,1.10407287268501,-0.248857768466998,-0.724840572285001,0.50294873920331,328334400,134.610549363711,9.80477157959697,-0.724391274487055,-0.23874405199403,-1.08828833894849
"645",99.1,151,16800,85500,"AK","AK9",2007,9,18893,1542,1.08157528601873,-0.156585956025698,-1.2398968918434,1.87134934601717,282240000,129.614813968157,9.72913416539135,-1.28534840733166,-0.206735581648576,-1.08942845364249
"646",96.1,152,16740,83400,"AK","AK9",2007,9,18965,1493,0.985157057448954,-0.0643141435843981,-1.26330854273242,1.35635987033454,280227600,129.383151917087,9.72555634404347,-1.31136109008362,-0.171817250362626,-1.09075858745216
"647",90.7,153,16920,79620,"AK","AK9",2007,9,19041,1439,0.811604246023362,0.027957668856902,-1.19307359006537,0.429378814105791,286286400,130.076900332073,9.73625163316022,-1.2334620239857,-0.134959011783013,-1.0922244492016
"648",83.1,154,15900,78360,"AK","AK9",2007,9,19123,1379,0.567344733646601,0.120229481298202,-1.59107165517868,0.120385128696209,252810000,126.095202129185,9.67407438820832,-1.68055576112247,-0.095190912262903,-1.09385318447875
"649",73.7,155,23460,78060,"AK","AK9",2007,9,19209,1314,0.265234284127977,0.212501293739502,1.35879635683763,0.046815203598689,550371600,153.166575988366,10.0630521222075,1.35921297357212,-0.0534829054491295,-1.09561764769566
"650",79.7,146,20546,72956,"CA","CA16",2007,16,21190,73114.52546,0.458070741267525,-0.617945018232198,0.221770511994307,-1.20485445539378,422138116,143.33875958721,9.93042155377621,0.255675000879921,0.907256181737909,0.853449831213619
"651",86.9,147,20771,73518,"CA","CA16",2007,16,21158,73159.57755,0.689474489834982,-0.525673205790898,0.309564202828126,-1.06703346237776,431434441,144.121476539758,9.94131306207611,0.343564094830119,0.891736923388598,0.854672796685157
"652",92.7,148,20218,73509,"CA","CA16",2007,16,21129,73202.62731,0.875883065069878,-0.433401393349598,0.0937868204676739,-1.06924056013068,408767524,142.190013714044,9.914328575714,0.126685544802667,0.877672595509535,0.85584140773157
"653",96.9,149,19570,73803,"CA","CA16",2007,16,21101,73245.67708,1.01086858506756,-0.341129580908298,-0.159059009133724,-0.997142033535114,382984900,139.892816112908,9.88175306039012,-0.131260338611703,0.864093244453888,0.85701001904944
"654",98,150,19786,74071,"CA","CA16",2007,16,21075,73287.72569,1.04622193554314,-0.248857768466998,-0.0747770659332583,-0.931419567114663,391485796,140.662717164144,9.89272989588317,-0.0448103063182308,0.851483847045072,0.858151453290475
"655",99.3,151,20079,74036,"CA","CA16",2007,16,21050,73328.77315,1.08800316792338,-0.156585956025698,0.039549829241448,-0.940002725042707,403166241,141.700388143435,9.90742977176875,0.071706861083569,0.839359426459673,0.859265710726131
"656",99.7,152,19915,74174,"CA","CA16",2007,16,21028,73369.8206,1.10085893173268,-0.0643141435843981,-0.0244420165218688,-0.906160559497848,396607225,141.120515872073,9.89922849561574,0.00659462814813716,0.828689936344522,0.860379967890331
"657",98,153,19526,74148,"CA","CA16",2007,16,21007,73408.86574,1.04622193554314,0.027957668856902,-0.176227553119004,-0.912536619672966,381264676,139.735464360341,9.87950218978562,-0.148928926112773,0.818505423052786,0.861439871172318
"658",94.2,154,20062,73967,"CA","CA16",2007,16,20988,73446.90972,0.924092179354765,0.120229481298202,0.0329165281562261,-0.956923807815136,402483844,141.640389719882,9.90658275744343,0.0649698061784397,0.809290863407883,0.862472597377471
"659",80.5,156,20304,74892,"CA","CA16",2007,16,20954,73520.99537,0.483782268886131,0.304773106180802,0.127343520075267,-0.730083205431118,412252416,142.492105044455,9.91857318995417,0.160606534035892,0.79280165141174,0.864483695905564
"660",71.1,157,19742,74822,"CA","CA16",2007,16,20941,73556.03588,0.181671819367506,0.397044918622102,-0.0919456099185384,-0.747249521287206,389746564,140.506227619988,9.89050362497783,-0.0623820788520322,0.786496952707332,0.865434891151668
"661",60.4,158,19604,74969,"CA","CA16",2007,16,20928,73590.07523,-0.162219862531353,0.489316731063402,-0.145792406963281,-0.711200257989421,384316816,140.014284985497,9.88348890602944,-0.117620939183564,0.780192254002925,0.866358909320939
"662",48.9,159,19734,74321,"CA","CA16",2007,16,20918,73623.11343,-0.531823072048819,0.581588543504702,-0.0950671633704075,-0.870111296200063,389430756,140.477756246318,9.89009831541711,-0.0655790496436409,0.775342485768765,0.867255750684831
"663",37.2,160,19941,74460,"CA","CA16",2007,16,20909,73655.15046,-0.907854163470937,0.673860355946002,-0.0142969678032942,-0.836023897571546,397643481,141.212605669607,9.90053319270969,0.016935133539007,0.770977694358021,0.868125414700432
